Time,Temperature,Voltage,Amps,Resistance
Thu Aug 10 11:15:21 2023,294.070,"[-8.0, -7.111111111111111, -6.222222222222222, -5.333333333333334, -4.444444444444445, -3.5555555555555554, -2.666666666666667, -1.7777777777777786, -0.8888888888888893, 0.0]","[-0.00014353429999999998, -0.00012758700000000002, -0.00011163819999999999, -9.56927e-05, -7.973580000000001e-05, -6.37938e-05, -4.784626e-05, -3.189735e-05, -1.594844e-05, 3.0880999999999997e-09]",55735.17508890974
Thu Aug 10 11:15:30 2023,294.069,"[-8.0, -7.111111111111111, -6.222222222222222, -5.333333333333334, -4.444444444444445, -3.5555555555555554, -2.666666666666667, -1.7777777777777786, -0.8888888888888893, 0.0]","[-0.00014353229999999997, -0.00012758479999999998, -0.00011163620000000001, -9.56885e-05, -7.973383e-05, -6.379199999999999e-05, -4.784425e-05, -3.1895590000000006e-05, -1.594633e-05, 4.7314e-09]",55735.42467138033
Thu Aug 10 11:15:39 2023,294.070,"[-8.0, -7.111111111111111, -6.222222222222222, -5.333333333333334, -4.444444444444445, -3.5555555555555554, -2.666666666666667, -1.7777777777777786, -0.8888888888888893, 0.0]","[-0.0001435348, -0.00012758719999999998, -0.00011164009999999999, -9.56932e-05, -7.973541e-05, -6.379319e-05, -4.784581e-05, -3.189694e-05, -1.594794e-05, 3.9604e-09]",55734.50025855418
Thu Aug 10 11:15:48 2023,294.069,"[-8.0, -7.111111111111111, -6.222222222222222, -5.333333333333334, -4.444444444444445, -3.5555555555555554, -2.666666666666667, -1.7777777777777786, -0.8888888888888893, 0.0]","[-0.00014353720000000002, -0.00012759189999999996, -0.00011164239999999997, -9.56968e-05, -7.973638000000001e-05, -6.379404000000001e-05, -4.7846559999999994e-05, -3.189788e-05, -1.594862e-05, 3.0206e-09]",55733.298228406566
Thu Aug 10 11:15:57 2023,294.069,"[-8.0, -7.111111111111111, -6.222222222222222, -5.333333333333334, -4.444444444444445, -3.5555555555555554, -2.666666666666667, -1.7777777777777786, -0.8888888888888893, 0.0]","[-0.0001435357, -0.000127589, -0.00011164130000000002, -9.56947e-05, -7.973603999999999e-05, -6.379393e-05, -4.784598e-05, -3.189774e-05, -1.594841e-05, 3.5857999999999998e-09]",55734.078257840134
Thu Aug 10 11:16:06 2023,294.069,"[-8.0, -7.111111111111111, -6.222222222222222, -5.333333333333334, -4.444444444444445, -3.5555555555555554, -2.666666666666667, -1.7777777777777786, -0.8888888888888893, 0.0]","[-0.00014353720000000002, -0.00012758860000000003, -0.00011164129999999999, -9.56954e-05, -7.973728999999999e-05, -6.379506e-05, -4.784734000000001e-05, -3.189877e-05, -1.5949300000000003e-05, 2.6587e-09]",55734.30874905602
Thu Aug 10 11:16:15 2023,294.069,"[-8.0, -7.111111111111111, -6.222222222222222, -5.333333333333334, -4.444444444444445, -3.5555555555555554, -2.666666666666667, -1.7777777777777786, -0.8888888888888893, 0.0]","[-0.0001435388, -0.00012759069999999998, -0.00011164279999999999, -9.56949e-05, -7.973641999999999e-05, -6.379467e-05, -4.7846689999999996e-05, -3.189822e-05, -1.5949110000000004e-05, 2.9339e-09]",55733.395349452614
Thu Aug 10 11:16:24 2023,294.068,"[-8.0, -7.111111111111111, -6.222222222222222, -5.333333333333334, -4.444444444444445, -3.5555555555555554, -2.666666666666667, -1.7777777777777786, -0.8888888888888893, 0.0]","[-0.0001435376, -0.00012759149999999999, -0.00011164279999999999, -9.569520000000001e-05, -7.973693e-05, -6.379453e-05, -4.7847010000000005e-05, -3.189837e-05, -1.5948969999999997e-05, 2.5761e-09]",55733.556425844814
Thu Aug 10 11:16:33 2023,294.069,"[-8.0, -7.111111111111111, -6.222222222222222, -5.333333333333334, -4.444444444444445, -3.5555555555555554, -2.666666666666667, -1.7777777777777786, -0.8888888888888893, 0.0]","[-0.00014353800000000002, -0.00012759099999999998, -0.0001116424, -9.569500000000001e-05, -7.973612999999999e-05, -6.379411000000001e-05, -4.78465e-05, -3.18978e-05, -1.594838e-05, 3.1930999999999997e-09]",55733.319565997335
Thu Aug 10 11:16:42 2023,294.069,"[-8.0, -7.111111111111111, -6.222222222222222, -5.333333333333334, -4.444444444444445, -3.5555555555555554, -2.666666666666667, -1.7777777777777786, -0.8888888888888893, 0.0]","[-0.00014353699999999998, -0.0001275896, -0.00011164179999999999, -9.56952e-05, -7.973655000000001e-05, -6.379456999999998e-05, -4.784666e-05, -3.189817e-05, -1.594894e-05, 2.5853e-09]",55734.0174669934
Thu Aug 10 11:16:51 2023,294.068,"[-8.0, -7.111111111111111, -6.222222222222222, -5.333333333333334, -4.444444444444445, -3.5555555555555554, -2.666666666666667, -1.7777777777777786, -0.8888888888888893, 0.0]","[-0.0001435349, -0.0001275894, -0.00011163940000000002, -9.56934e-05, -7.973596000000001e-05, -6.379392e-05, -4.7846240000000006e-05, -3.18979e-05, -1.594874e-05, 2.8588999999999997e-09]",55734.67776934209
Thu Aug 10 11:17:00 2023,294.069,"[-8.0, -7.111111111111111, -6.222222222222222, -5.333333333333334, -4.444444444444445, -3.5555555555555554, -2.666666666666667, -1.7777777777777786, -0.8888888888888893, 0.0]","[-0.0001435359, -0.0001275888, -0.00011163809999999998, -9.56925e-05, -7.973543e-05, -6.379363e-05, -4.784608e-05, -3.189741e-05, -1.5948099999999997e-05, 3.6019e-09]",55734.477306190325
Thu Aug 10 11:17:09 2023,294.068,"[-8.0, -7.111111111111111, -6.222222222222222, -5.333333333333334, -4.444444444444445, -3.5555555555555554, -2.666666666666667, -1.7777777777777786, -0.8888888888888893, 0.0]","[-0.00014353579999999998, -0.0001275893, -0.000111641, -9.56929e-05, -7.973635000000001e-05, -6.379440000000001e-05, -4.78466e-05, -3.189771999999999e-05, -1.5948789999999998e-05, 2.7141e-09]",55734.42392660035
Thu Aug 10 11:17:18 2023,294.068,"[-8.0, -7.111111111111111, -6.222222222222222, -5.333333333333334, -4.444444444444445, -3.5555555555555554, -2.666666666666667, -1.7777777777777786, -0.8888888888888893, 0.0]","[-0.0001435367, -0.00012758829999999998, -0.00011164040000000001, -9.569510000000002e-05, -7.973611999999999e-05, -6.379432e-05, -4.7846130000000005e-05, -3.189765000000001e-05, -1.594862e-05, 2.9845e-09]",55734.213785772685
Thu Aug 10 11:17:27 2023,294.069,"[-8.0, -7.111111111111111, -6.222222222222222, -5.333333333333334, -4.444444444444445, -3.5555555555555554, -2.666666666666667, -1.7777777777777786, -0.8888888888888893, 0.0]","[-0.00014353609999999997, -0.00012758860000000003, -0.00011164010000000002, -9.56943e-05, -7.973557e-05, -6.379342e-05, -4.7845709999999996e-05, -3.189711e-05, -1.5947989999999996e-05, 3.6373e-09]",55734.05716695526
Thu Aug 10 11:17:36 2023,294.068,"[-8.0, -7.111111111111111, -6.222222222222222, -5.333333333333334, -4.444444444444445, -3.5555555555555554, -2.666666666666667, -1.7777777777777786, -0.8888888888888893, 0.0]","[-0.00014353549999999998, -0.0001275887, -0.00011163859999999998, -9.569189999999998e-05, -7.973522e-05, -6.379285000000001e-05, -4.784498e-05, -3.189636e-05, -1.5947219999999997e-05, 4.6128e-09]",55734.0371898931
Thu Aug 10 11:17:45 2023,294.068,"[-8.0, -7.111111111111111, -6.222222222222222, -5.333333333333334, -4.444444444444445, -3.5555555555555554, -2.666666666666667, -1.7777777777777786, -0.8888888888888893, 0.0]","[-0.00014353199999999998, -0.0001275871, -0.0001116387, -9.569130000000001e-05, -7.973506e-05, -6.379259999999999e-05, -4.784507e-05, -3.1896170000000006e-05, -1.594721e-05, 4.6088e-09]",55734.95224015305
Thu Aug 10 11:17:54 2023,294.068,"[-8.0, -7.111111111111111, -6.222222222222222, -5.333333333333334, -4.444444444444445, -3.5555555555555554, -2.666666666666667, -1.7777777777777786, -0.8888888888888893, 0.0]","[-0.0001435343, -0.00012758839999999999, -0.0001116389, -9.569330000000001e-05, -7.973587e-05, -6.379345e-05, -4.7846210000000003e-05, -3.189765e-05, -1.594811e-05, 3.34e-09]",55734.77814781624
Thu Aug 10 11:18:03 2023,294.068,"[-8.0, -7.111111111111111, -6.222222222222222, -5.333333333333334, -4.444444444444445, -3.5555555555555554, -2.666666666666667, -1.7777777777777786, -0.8888888888888893, 0.0]","[-0.00014353499999999997, -0.0001275867, -0.00011163830000000001, -9.569179999999999e-05, -7.973460000000001e-05, -6.379246e-05, -4.7844719999999994e-05, -3.189622e-05, -1.594711e-05, 4.5186e-09]",55734.44247607206
Thu Aug 10 11:18:12 2023,294.068,"[-8.0, -7.111111111111111, -6.222222222222222, -5.333333333333334, -4.444444444444445, -3.5555555555555554, -2.666666666666667, -1.7777777777777786, -0.8888888888888893, 0.0]","[-0.0001435339, -0.0001275869, -0.0001116384, -9.569360000000001e-05, -7.973439e-05, -6.37923e-05, -4.784461e-05, -3.1895670000000005e-05, -1.5946770000000002e-05, 5.2288e-09]",55734.24762340193
Thu Aug 10 11:18:21 2023,294.068,"[-8.0, -7.111111111111111, -6.222222222222222, -5.333333333333334, -4.444444444444445, -3.5555555555555554, -2.666666666666667, -1.7777777777777786, -0.8888888888888893, 0.0]","[-0.00014353359999999998, -0.0001275884, -0.00011163989999999999, -9.56922e-05, -7.973579000000001e-05, -6.379361999999999e-05, -4.7845799999999995e-05, -3.189713999999999e-05, -1.5947919999999998e-05, 3.5716e-09]",55734.728318727306
Thu Aug 10 11:18:30 2023,294.069,"[-8.0, -7.111111111111111, -6.222222222222222, -5.333333333333334, -4.444444444444445, -3.5555555555555554, -2.666666666666667, -1.7777777777777786, -0.8888888888888893, 0.0]","[-0.00014353709999999998, -0.0001275879, -0.00011164149999999999, -9.569300000000001e-05, -7.973524000000001e-05, -6.379288e-05, -4.784532000000001e-05, -3.189660000000001e-05, -1.5947429999999998e-05, 4.1876999999999995e-09]",55733.633410532035
Thu Aug 10 11:18:39 2023,294.069,"[-8.0, -7.111111111111111, -6.222222222222222, -5.333333333333334, -4.444444444444445, -3.5555555555555554, -2.666666666666667, -1.7777777777777786, -0.8888888888888893, 0.0]","[-0.00014353359999999998, -0.0001275878, -0.00011164000000000001, -9.569179999999999e-05, -7.973473000000002e-05, -6.379246e-05, -4.7844559999999996e-05, -3.189608e-05, -1.5946970000000003e-05, 4.5548e-09]",55734.31084022117
Thu Aug 10 11:18:48 2023,294.068,"[-8.0, -7.111111111111111, -6.222222222222222, -5.333333333333334, -4.444444444444445, -3.5555555555555554, -2.666666666666667, -1.7777777777777786, -0.8888888888888893, 0.0]","[-0.0001435342, -0.0001275879, -0.0001116391, -9.569380000000001e-05, -7.973479e-05, -6.379266000000001e-05, -4.784497e-05, -3.189645e-05, -1.5947200000000002e-05, 4.5777e-09]",55734.247798316945
Thu Aug 10 11:18:57 2023,294.068,"[-8.0, -7.111111111111111, -6.222222222222222, -5.333333333333334, -4.444444444444445, -3.5555555555555554, -2.666666666666667, -1.7777777777777786, -0.8888888888888893, 0.0]","[-0.00014353309999999998, -0.0001275873, -0.00011163819999999999, -9.56931e-05, -7.973526e-05, -6.379344e-05, -4.784571e-05, -3.189729000000001e-05, -1.594783e-05, 3.6307999999999995e-09]",55735.10270905125
Thu Aug 10 11:19:06 2023,294.068,"[-8.0, -7.111111111111111, -6.222222222222222, -5.333333333333334, -4.444444444444445, -3.5555555555555554, -2.666666666666667, -1.7777777777777786, -0.8888888888888893, 0.0]","[-0.00014353609999999997, -0.00012758909999999998, -0.00011164019999999998, -9.56948e-05, -7.973571e-05, -6.379366000000002e-05, -4.784576e-05, -3.189707e-05, -1.5947750000000003e-05, 3.6592999999999996e-09]",55733.90184134348
Thu Aug 10 11:19:15 2023,294.068,"[-8.0, -7.111111111111111, -6.222222222222222, -5.333333333333334, -4.444444444444445, -3.5555555555555554, -2.666666666666667, -1.7777777777777786, -0.8888888888888893, 0.0]","[-0.00014353509999999998, -0.0001275882, -0.00011163990000000002, -9.569330000000001e-05, -7.973595000000001e-05, -6.379373000000001e-05, -4.7845989999999995e-05, -3.189754e-05, -1.5948299999999998e-05, 3.2957999999999997e-09]",55734.564696006964
Thu Aug 10 11:19:24 2023,294.068,"[-8.0, -7.111111111111111, -6.222222222222222, -5.333333333333334, -4.444444444444445, -3.5555555555555554, -2.666666666666667, -1.7777777777777786, -0.8888888888888893, 0.0]","[-0.00014353469999999998, -0.00012758739999999997, -0.0001116403, -9.5695e-05, -7.973516999999999e-05, -6.379302e-05, -4.7845709999999996e-05, -3.189697e-05, -1.59477e-05, 4.1029e-09]",55734.28962872487
Thu Aug 10 11:19:33 2023,294.068,"[-8.0, -7.111111111111111, -6.222222222222222, -5.333333333333334, -4.444444444444445, -3.5555555555555554, -2.666666666666667, -1.7777777777777786, -0.8888888888888893, 0.0]","[-0.0001435362, -0.0001275885, -0.00011163970000000001, -9.569460000000001e-05, -7.97358e-05, -6.379397999999999e-05, -4.784632999999999e-05, -3.1897510000000005e-05, -1.594803e-05, 3.6160999999999995e-09]",55734.17483323914
Thu Aug 10 11:19:42 2023,294.067,"[-8.0, -7.111111111111111, -6.222222222222222, -5.333333333333334, -4.444444444444445, -3.5555555555555554, -2.666666666666667, -1.7777777777777786, -0.8888888888888893, 0.0]","[-0.00014353690000000002, -0.00012759050000000002, -0.00011164230000000001, -9.569559999999999e-05, -7.973619e-05, -6.379418e-05, -4.784637e-05, -3.189782e-05, -1.594857e-05, 3.1272999999999997e-09]",55733.61079256616
Thu Aug 10 11:19:51 2023,294.067,"[-8.0, -7.111111111111111, -6.222222222222222, -5.333333333333334, -4.444444444444445, -3.5555555555555554, -2.666666666666667, -1.7777777777777786, -0.8888888888888893, 0.0]","[-0.0001435345, -0.00012758909999999998, -0.00011164200000000001, -9.569380000000001e-05, -7.973451e-05, -6.379212000000001e-05, -4.784479e-05, -3.189601e-05, -1.594704e-05, 4.7093999999999995e-09]",55733.59313914836
Thu Aug 10 11:20:00 2023,294.068,"[-8.0, -7.111111111111111, -6.222222222222222, -5.333333333333334, -4.444444444444445, -3.5555555555555554, -2.666666666666667, -1.7777777777777786, -0.8888888888888893, 0.0]","[-0.00014353409999999996, -0.00012758730000000002, -0.0001116405, -9.56927e-05, -7.973365000000001e-05, -6.379158e-05, -4.784432e-05, -3.189555e-05, -1.5946480000000003e-05, 5.309099999999999e-09]",55733.89601923748
Thu Aug 10 11:20:09 2023,294.067,"[-8.0, -7.111111111111111, -6.222222222222222, -5.333333333333334, -4.444444444444445, -3.5555555555555554, -2.666666666666667, -1.7777777777777786, -0.8888888888888893, 0.0]","[-0.00014353629999999996, -0.0001275898, -0.00011164170000000002, -9.569549999999999e-05, -7.97366e-05, -6.379450000000001e-05, -4.784669e-05, -3.189817e-05, -1.594903e-05, 2.7768999999999998e-09]",55734.08911383084
Thu Aug 10 11:20:18 2023,294.066,"[-8.0, -7.111111111111111, -6.222222222222222, -5.333333333333334, -4.444444444444445, -3.5555555555555554, -2.666666666666667, -1.7777777777777786, -0.8888888888888893, 0.0]","[-0.0001435367, -0.0001275908, -0.0001116424, -9.56937e-05, -7.973472e-05, -6.379297e-05, -4.784514e-05, -3.189689e-05, -1.59478e-05, 4.277700000000001e-09]",55733.20982315368
Thu Aug 10 11:20:27 2023,294.0638,"[-8.0, -7.111111111111111, -6.222222222222222, -5.333333333333334, -4.444444444444445, -3.5555555555555554, -2.666666666666667, -1.7777777777777786, -0.8888888888888893, 0.0]","[-0.00014353739999999998, -0.00012758839999999999, -0.00011164190000000002, -9.569380000000001e-05, -7.973606e-05, -6.379412e-05, -4.784629e-05, -3.189788e-05, -1.594889e-05, 2.9033999999999997e-09]",55734.07632326701
Thu Aug 10 11:20:36 2023,294.068,"[-8.0, -7.111111111111111, -6.222222222222222, -5.333333333333334, -4.444444444444445, -3.5555555555555554, -2.666666666666667, -1.7777777777777786, -0.8888888888888893, 0.0]","[-0.00014353520000000001, -0.0001275898, -0.0001116422, -9.56948e-05, -7.973627e-05, -6.379412e-05, -4.784649e-05, -3.1898190000000005e-05, -1.5948890000000002e-05, 2.8305999999999997e-09]",55734.2476190682
Thu Aug 10 11:20:45 2023,294.067,"[-8.0, -7.111111111111111, -6.222222222222222, -5.333333333333334, -4.444444444444445, -3.5555555555555554, -2.666666666666667, -1.7777777777777786, -0.8888888888888893, 0.0]","[-0.0001435364, -0.00012759019999999998, -0.00011164129999999999, -9.569570000000002e-05, -7.973531999999999e-05, -6.379323e-05, -4.7845819999999997e-05, -3.189703e-05, -1.594792e-05, 4.1477000000000005e-09]",55733.43881284774
Thu Aug 10 11:20:54 2023,294.067,"[-8.0, -7.111111111111111, -6.222222222222222, -5.333333333333334, -4.444444444444445, -3.5555555555555554, -2.666666666666667, -1.7777777777777786, -0.8888888888888893, 0.0]","[-0.0001435377, -0.00012759290000000003, -0.00011164329999999998, -9.56976e-05, -7.973698e-05, -6.379515999999999e-05, -4.784764e-05, -3.1899109999999995e-05, -1.5950279999999997e-05, 1.9851999999999997e-09]",55733.56208758107
Thu Aug 10 11:21:03 2023,294.067,"[-8.0, -7.111111111111111, -6.222222222222222, -5.333333333333334, -4.444444444444445, -3.5555555555555554, -2.666666666666667, -1.7777777777777786, -0.8888888888888893, 0.0]","[-0.0001435376, -0.0001275916, -0.00011164139999999998, -9.569619999999997e-05, -7.973696e-05, -6.379505e-05, -4.7847059999999995e-05, -3.189838e-05, -1.594919e-05, 2.3566e-09]",55733.715375240434
Thu Aug 10 11:21:12 2023,294.066,"[-8.0, -7.111111111111111, -6.222222222222222, -5.333333333333334, -4.444444444444445, -3.5555555555555554, -2.666666666666667, -1.7777777777777786, -0.8888888888888893, 0.0]","[-0.0001435355, -0.0001275903, -0.00011164049999999998, -9.56955e-05, -7.973602000000001e-05, -6.379421e-05, -4.78466e-05, -3.189783e-05, -1.594864e-05, 3.1228e-09]",55734.13536449452
Thu Aug 10 11:21:21 2023,294.067,"[-8.0, -7.111111111111111, -6.222222222222222, -5.333333333333334, -4.444444444444445, -3.5555555555555554, -2.666666666666667, -1.7777777777777786, -0.8888888888888893, 0.0]","[-0.00014354, -0.00012759319999999997, -0.0001116446, -9.569710000000001e-05, -7.973698000000001e-05, -6.379469999999999e-05, -4.784702e-05, -3.189845000000001e-05, -1.5949140000000002e-05, 2.7544000000000003e-09]",55732.53830974851
Thu Aug 10 11:21:30 2023,294.067,"[-8.0, -7.111111111111111, -6.222222222222222, -5.333333333333334, -4.444444444444445, -3.5555555555555554, -2.666666666666667, -1.7777777777777786, -0.8888888888888893, 0.0]","[-0.000143533, -0.0001275873, -0.00011163810000000001, -9.56913e-05, -7.973401e-05, -6.379186999999999e-05, -4.784432000000001e-05, -3.189572e-05, -1.594661e-05, 4.757900000000001e-09]",55734.58958613769
Thu Aug 10 11:21:39 2023,294.066,"[-8.0, -7.111111111111111, -6.222222222222222, -5.333333333333334, -4.444444444444445, -3.5555555555555554, -2.666666666666667, -1.7777777777777786, -0.8888888888888893, 0.0]","[-0.00014353410000000002, -0.0001275883, -0.0001116412, -9.569360000000001e-05, -7.973571999999999e-05, -6.379353e-05, -4.784589e-05, -3.1897900000000005e-05, -1.594866e-05, 3.1674999999999997e-09]",55734.69387614089
Thu Aug 10 11:21:48 2023,294.066,"[-8.0, -7.111111111111111, -6.222222222222222, -5.333333333333334, -4.444444444444445, -3.5555555555555554, -2.666666666666667, -1.7777777777777786, -0.8888888888888893, 0.0]","[-0.0001435348, -0.0001275879, -0.0001116424, -9.569409999999999e-05, -7.973577e-05, -6.379359e-05, -4.784632e-05, -3.1897330000000006e-05, -1.5948310000000002e-05, 3.2733000000000007e-09]",55734.35601305406
Thu Aug 10 11:21:57 2023,294.066,"[-8.0, -7.111111111111111, -6.222222222222222, -5.333333333333334, -4.444444444444445, -3.5555555555555554, -2.666666666666667, -1.7777777777777786, -0.8888888888888893, 0.0]","[-0.0001435365, -0.00012759069999999998, -0.00011164100000000002, -9.56946e-05, -7.973565e-05, -6.379325000000001e-05, -4.7845389999999994e-05, -3.189703999999999e-05, -1.594803e-05, 3.847899999999999e-09]",55733.487875260136
Thu Aug 10 11:22:06 2023,294.067,"[-8.0, -7.111111111111111, -6.222222222222222, -5.333333333333334, -4.444444444444445, -3.5555555555555554, -2.666666666666667, -1.7777777777777786, -0.8888888888888893, 0.0]","[-0.00014353380000000002, -0.00012758810000000002, -0.00011163829999999998, -9.56929e-05, -7.973388e-05, -6.379192e-05, -4.784439e-05, -3.189599e-05, -1.5946979999999997e-05, 4.6595e-09]",55734.305953576746
Thu Aug 10 11:22:15 2023,294.066,"[-8.0, -7.111111111111111, -6.222222222222222, -5.333333333333334, -4.444444444444445, -3.5555555555555554, -2.666666666666667, -1.7777777777777786, -0.8888888888888893, 0.0]","[-0.00014353460000000003, -0.0001275896, -0.0001116409, -9.56923e-05, -7.973491999999999e-05, -6.379296e-05, -4.784533e-05, -3.189692e-05, -1.594766e-05, 4.1799e-09]",55734.044481234865
Thu Aug 10 11:22:24 2023,294.067,"[-8.0, -7.111111111111111, -6.222222222222222, -5.333333333333334, -4.444444444444445, -3.5555555555555554, -2.666666666666667, -1.7777777777777786, -0.8888888888888893, 0.0]","[-0.00014353570000000002, -0.00012758810000000002, -0.00011163920000000001, -9.56935e-05, -7.973491e-05, -6.3793e-05, -4.784499e-05, -3.1896440000000005e-05, -1.594734e-05, 4.1716e-09]",55734.043738814355
Thu Aug 10 11:22:33 2023,294.067,"[-8.0, -7.111111111111111, -6.222222222222222, -5.333333333333334, -4.444444444444445, -3.5555555555555554, -2.666666666666667, -1.7777777777777786, -0.8888888888888893, 0.0]","[-0.00014353229999999997, -0.0001275852, -0.00011163660000000001, -9.56923e-05, -7.973413999999999e-05, -6.379197e-05, -4.7844090000000004e-05, -3.18955e-05, -1.5946790000000004e-05, 4.968500000000001e-09]",55735.07765591529
Thu Aug 10 11:22:42 2023,294.067,"[-8.0, -7.111111111111111, -6.222222222222222, -5.333333333333334, -4.444444444444445, -3.5555555555555554, -2.666666666666667, -1.7777777777777786, -0.8888888888888893, 0.0]","[-0.000143533, -0.00012758580000000002, -0.0001116384, -9.56911e-05, -7.973369e-05, -6.379178e-05, -4.784397e-05, -3.189553e-05, -1.594662e-05, 5.1805e-09]",55734.676359656805
Thu Aug 10 11:22:51 2023,294.066,"[-8.0, -7.111111111111111, -6.222222222222222, -5.333333333333334, -4.444444444444445, -3.5555555555555554, -2.666666666666667, -1.7777777777777786, -0.8888888888888893, 0.0]","[-0.0001435304, -0.0001275847, -0.00011163810000000001, -9.56911e-05, -7.973413000000002e-05, -6.379271e-05, -4.784482e-05, -3.1896129999999996e-05, -1.594726e-05, 4.2599e-09]",55735.76528874989
Thu Aug 10 11:23:00 2023,294.066,"[-8.0, -7.111111111111111, -6.222222222222222, -5.333333333333334, -4.444444444444445, -3.5555555555555554, -2.666666666666667, -1.7777777777777786, -0.8888888888888893, 0.0]","[-0.00014353129999999999, -0.0001275856, -0.000111636, -9.56895e-05, -7.973326e-05, -6.379148e-05, -4.784407e-05, -3.1895619999999995e-05, -1.5946040000000002e-05, 4.9583e-09]",55735.36091796767
Thu Aug 10 11:23:09 2023,294.065,"[-8.0, -7.111111111111111, -6.222222222222222, -5.333333333333334, -4.444444444444445, -3.5555555555555554, -2.666666666666667, -1.7777777777777786, -0.8888888888888893, 0.0]","[-0.0001435319, -0.0001275858, -0.00011163800000000002, -9.56894e-05, -7.973407e-05, -6.379169e-05, -4.784433e-05, -3.1895809999999994e-05, -1.594683e-05, 4.4739e-09]",55735.244728356716
Thu Aug 10 11:23:18 2023,294.066,"[-8.0, -7.111111111111111, -6.222222222222222, -5.333333333333334, -4.444444444444445, -3.5555555555555554, -2.666666666666667, -1.7777777777777786, -0.8888888888888893, 0.0]","[-0.00014353039999999998, -0.0001275843, -0.0001116349, -9.569e-05, -7.973311e-05, -6.379135e-05, -4.7843700000000004e-05, -3.1894759999999995e-05, -1.5945979999999998e-05, 5.1023e-09]",55735.65939530679
Thu Aug 10 11:23:27 2023,294.065,"[-8.0, -7.111111111111111, -6.222222222222222, -5.333333333333334, -4.444444444444445, -3.5555555555555554, -2.666666666666667, -1.7777777777777786, -0.8888888888888893, 0.0]","[-0.00014353069999999997, -0.0001275836, -0.0001116355, -9.56889e-05, -7.97333e-05, -6.379122999999999e-05, -4.7843720000000005e-05, -3.189542e-05, -1.594624e-05, 4.6896e-09]",55735.89414895725
Thu Aug 10 11:23:35 2023,294.066,"[-8.0, -7.111111111111111, -6.222222222222222, -5.333333333333334, -4.444444444444445, -3.5555555555555554, -2.666666666666667, -1.7777777777777786, -0.8888888888888893, 0.0]","[-0.0001435296, -0.0001275846, -0.00011163429999999999, -9.5688e-05, -7.973247e-05, -6.379027e-05, -4.7842740000000005e-05, -3.189432999999999e-05, -1.5945299999999998e-05, 6.126100000000001e-09]",55735.54620569033
Thu Aug 10 11:23:44 2023,294.066,"[-8.0, -7.111111111111111, -6.222222222222222, -5.333333333333334, -4.444444444444445, -3.5555555555555554, -2.666666666666667, -1.7777777777777786, -0.8888888888888893, 0.0]","[-0.0001435279, -0.00012758200000000003, -0.0001116316, -9.568639999999999e-05, -7.973204999999999e-05, -6.379017e-05, -4.7842160000000005e-05, -3.189374e-05, -1.594466e-05, 6.053599999999999e-09]",55736.46977227788
Thu Aug 10 11:23:53 2023,294.066,"[-8.0, -7.111111111111111, -6.222222222222222, -5.333333333333334, -4.444444444444445, -3.5555555555555554, -2.666666666666667, -1.7777777777777786, -0.8888888888888893, 0.0]","[-0.00014353, -0.000127584, -0.00011163250000000003, -9.568909999999999e-05, -7.973339999999999e-05, -6.379133999999998e-05, -4.7843759999999995e-05, -3.1895200000000006e-05, -1.594631e-05, 5.3297999999999995e-09]",55736.141156650265
Thu Aug 10 11:24:02 2023,294.064,"[-8.0, -7.111111111111111, -6.222222222222222, -5.333333333333334, -4.444444444444445, -3.5555555555555554, -2.666666666666667, -1.7777777777777786, -0.8888888888888893, 0.0]","[-0.00014353120000000003, -0.00012758179999999999, -0.00011163649999999998, -9.56882e-05, -7.973322999999999e-05, -6.379142999999999e-05, -4.784359999999999e-05, -3.189492e-05, -1.594612e-05, 5.3445e-09]",55735.80694102172
Thu Aug 10 11:24:11 2023,294.066,"[-8.0, -7.111111111111111, -6.222222222222222, -5.333333333333334, -4.444444444444445, -3.5555555555555554, -2.666666666666667, -1.7777777777777786, -0.8888888888888893, 0.0]","[-0.0001435311, -0.00012758420000000002, -0.00011163689999999998, -9.568889999999999e-05, -7.973456e-05, -6.379259999999999e-05, -4.7844860000000004e-05, -3.189639000000001e-05, -1.59475e-05, 4.2001e-09]",55736.03839777914
Thu Aug 10 11:24:20 2023,294.065,"[-8.0, -7.111111111111111, -6.222222222222222, -5.333333333333334, -4.444444444444445, -3.5555555555555554, -2.666666666666667, -1.7777777777777786, -0.8888888888888893, 0.0]","[-0.00014353440000000004, -0.0001275879, -0.00011163939999999997, -9.569250000000001e-05, -7.973416999999999e-05, -6.379243e-05, -4.784468e-05, -3.189595999999999e-05, -1.594724e-05, 4.6985e-09]",55734.181272614136
Thu Aug 10 11:24:29 2023,294.066,"[-8.0, -7.111111111111111, -6.222222222222222, -5.333333333333334, -4.444444444444445, -3.5555555555555554, -2.666666666666667, -1.7777777777777786, -0.8888888888888893, 0.0]","[-0.0001435347, -0.0001275867, -0.0001116409, -9.569399999999998e-05, -7.973548e-05, -6.379375e-05, -4.784611e-05, -3.1897310000000004e-05, -1.594841e-05, 3.7102000000000003e-09]",55734.64381808555
